Country/Region,Date,Confirmed,Deaths,Recovered,Active
Zimbabwe,7/11/2020,982,18,320,644
Dominica,7/11/2020,18,0,18,0
Grenada,7/11/2020,23,0,23,0
Mozambique,7/11/2020,1135,9,0,1126
Syria,7/11/2020,394,16,0,378
Timor-Leste,7/11/2020,24,0,0,24
Belize,7/11/2020,37,2,20,15
Laos,7/11/2020,19,0,19,0
Libya,7/11/2020,1389,38,340,1011
West Bank and Gaza,7/11/2020,5931,33,536,5362
Guinea-Bissau,7/11/2020,1842,26,773,1043
Mali,7/11/2020,2406,121,1683,602
Saint Kitts and Nevis,7/11/2020,17,0,15,2
Canada,7/11/2020,5,0,0,5
Canada,7/11/2020,11,0,0,11
Kosovo,7/11/2020,4715,101,2227,2387
Burma,7/11/2020,330,6,260,64
United Kingdom,7/11/2020,3,0,3,0
United Kingdom,7/11/2020,8,1,7,0
United Kingdom,7/11/2020,71,2,11,58
Botswana,7/11/2020,314,1,31,282
Burundi,7/11/2020,191,1,118,72
Sierra Leone,7/11/2020,1618,63,1141,414
Malawi,7/11/2020,2261,33,517,1711
United Kingdom,7/11/2020,13,0,13,0
France,7/11/2020,2,0,1,1
South Sudan,7/11/2020,2021,38,333,1650
Western Sahara,7/11/2020,10,1,8,1
Sao Tome and Principe,7/11/2020,727,14,284,429
Yemen,7/11/2020,1389,365,642,382
Comoros,7/11/2020,317,7,296,14
Tajikistan,7/11/2020,6506,55,5176,1275
Lesotho,7/11/2020,184,1,26,157
Afghanistan,7/12/2020,34451,1010,21216,12225
Albania,7/12/2020,3454,93,1946,1415
Algeria,7/12/2020,19195,1011,13743,4441
Andorra,7/12/2020,855,52,803,0
Angola,7/12/2020,506,26,118,362
Antigua and Barbuda,7/12/2020,74,3,57,14
Argentina,7/12/2020,100166,1845,42694,55627
Armenia,7/12/2020,31969,565,19633,11771
Australia,7/12/2020,113,3,105,5
Australia,7/12/2020,3492,49,2988,455
Australia,7/12/2020,31,0,29,2
Australia,7/12/2020,1071,6,1058,7
Australia,7/12/2020,443,4,439,0
Australia,7/12/2020,228,13,215,0
Australia,7/12/2020,3967,24,2329,1614
Australia,7/12/2020,635,9,606,20
Austria,7/12/2020,18897,708,16952,1237
Azerbaijan,7/12/2020,24041,306,15093,8642
Bahamas,7/12/2020,111,11,89,11
Bahrain,7/12/2020,32941,108,28425,4408
Bangladesh,7/12/2020,183795,2352,93614,87829
Barbados,7/12/2020,103,7,90,6
Belarus,7/12/2020,64932,464,55380,9088
Belgium,7/12/2020,62707,9782,17196,35729
Benin,7/12/2020,1378,26,557,795
Bhutan,7/12/2020,84,0,76,8
Bolivia,7/12/2020,48187,1807,14843,31537
Bosnia and Herzegovina,7/12/2020,6877,221,3115,3541
Brazil,7/12/2020,1864681,72100,1264843,527738
Brunei,7/12/2020,141,3,138,0
Bulgaria,7/12/2020,7252,268,3319,3665
Burkina Faso,7/12/2020,1036,53,869,114
Cabo Verde,7/12/2020,1623,19,748,856
Cambodia,7/12/2020,156,0,133,23
Cameroon,7/12/2020,15173,359,11928,2886
Canada,7/12/2020,8596,160,0,8436
Canada,7/12/2020,3053,187,0,2866
Canada,7/12/2020,325,7,0,318
Canada,7/12/2020,166,2,0,164
Canada,7/12/2020,262,3,0,259
Canada,7/12/2020,1066,63,0,1003
Canada,7/12/2020,38481,2764,0,35717
Canada,7/12/2020,34,0,0,34
Canada,7/12/2020,56521,5627,0,50894
Canada,7/12/2020,815,15,0,800
Central African Republic,7/12/2020,4288,53,1145,3090
Chad,7/12/2020,880,75,790,15
Chile,7/12/2020,315041,6979,283902,24160
China,7/12/2020,991,6,985,0
China,7/12/2020,929,9,694,226
China,7/12/2020,582,6,575,1
China,7/12/2020,363,1,361,1
China,7/12/2020,167,2,162,3
China,7/12/2020,1650,8,1634,8
China,7/12/2020,254,2,252,0
China,7/12/2020,147,2,145,0
China,7/12/2020,171,6,165,0
China,7/12/2020,349,6,0,343
China,7/12/2020,947,13,934,0
China,7/12/2020,1276,22,0,1254
China,7/12/2020,1469,7,1214,248
China,7/12/2020,68135,4512,63623,0
China,7/12/2020,1019,4,1015,0
China,7/12/2020,249,1,237,11
China,7/12/2020,654,0,654,0
China,7/12/2020,932,1,931,0
China,7/12/2020,155,2,153,0
China,7/12/2020,164,2,150,12
China,7/12/2020,46,0,45,1
China,7/12/2020,75,0,75,0
China,7/12/2020,18,0,18,0
China,7/12/2020,321,3,314,4
China,7/12/2020,793,7,785,1
China,7/12/2020,725,7,689,29
China,7/12/2020,200,0,198,2
China,7/12/2020,599,3,587,9
China,7/12/2020,203,3,195,5
China,7/12/2020,1,0,1,0
China,7/12/2020,76,3,73,0
China,7/12/2020,187,2,183,2
China,7/12/2020,1270,1,1267,2
Colombia,7/12/2020,150445,5307,61186,83952
Congo (Brazzaville),7/12/2020,2028,47,589,1392
Congo (Kinshasa),7/12/2020,8033,189,3615,4229
Costa Rica,7/12/2020,7596,30,2239,5327
Cote d'Ivoire,7/12/2020,12766,84,6654,6028
Croatia,7/12/2020,3722,119,2486,1117
Cuba,7/12/2020,2426,87,2258,81
Cyprus,7/12/2020,1021,19,839,163
Czechia,7/12/2020,13174,352,8247,4575
Denmark,7/12/2020,188,0,188,0
Greenland,7/12/2020,13,0,13,0
Denmark,7/12/2020,12946,609,12077,260
Djibouti,7/12/2020,4972,56,4712,204
Dominican Republic,7/12/2020,44532,897,21459,22176
Ecuador,7/12/2020,67870,5047,30283,32540
Egypt,7/12/2020,82070,3858,24419,53793
El Salvador,7/12/2020,9674,260,5634,3780
Equatorial Guinea,7/12/2020,3071,51,842,2178
Eritrea,7/12/2020,232,0,107,125
Estonia,7/12/2020,2014,69,1895,50
Eswatini,7/12/2020,1351,20,668,663
Ethiopia,7/12/2020,7560,127,2430,5003
Fiji,7/12/2020,26,0,18,8
Finland,7/12/2020,7294,329,6800,165
France,7/12/2020,5949,26,2981,2942
France,7/12/2020,62,0,60,2
France,7/12/2020,190,14,157,19
France,7/12/2020,2711,37,2480,194
France,7/12/2020,21,0,21,0
France,7/12/2020,593,3,472,118
France,7/12/2020,6,0,6,0
France,7/12/2020,43,3,37,3
France,7/12/2020,255,15,98,142
France,7/12/2020,198183,29909,72200,96074
Gabon,7/12/2020,5942,46,3004,2892
Gambia,7/12/2020,64,3,34,27
Georgia,7/12/2020,986,15,857,114
Germany,7/12/2020,199919,9071,184414,6434
Ghana,7/12/2020,24518,139,20187,4192
Greece,7/12/2020,3803,193,1374,2236
Guatemala,7/12/2020,29355,1219,4214,23922
Guinea,7/12/2020,6141,37,4862,1242
Guyana,7/12/2020,297,17,154,126
Haiti,7/12/2020,6727,139,2924,3664
Holy See,7/12/2020,12,0,12,0
Honduras,7/12/2020,28090,774,2957,24359
Hungary,7/12/2020,4234,595,3036,603
Iceland,7/12/2020,1833,10,1800,23
India,7/12/2020,878254,23174,553471,301609
Indonesia,7/12/2020,75699,3606,35638,36455
Iran,7/12/2020,257303,12829,219993,24481
Iraq,7/12/2020,77506,3150,44724,29632
Ireland,7/12/2020,25628,1746,23364,518
Israel,7/12/2020,38670,362,19008,19300
Italy,7/12/2020,243061,34954,194928,13179
Jamaica,7/12/2020,758,10,620,128
Japan,7/12/2020,21841,983,17845,3013
Jordan,7/12/2020,1179,10,997,172
Kazakhstan,7/12/2020,58253,375,33814,24064
Kenya,7/12/2020,10105,185,2881,7039
South Korea,7/12/2020,13479,289,12204,986
Kuwait,7/12/2020,54894,390,44610,9894
Kyrgyzstan,7/12/2020,11117,147,3460,7510
Latvia,7/12/2020,1173,30,1019,124
Lebanon,7/12/2020,2334,36,1420,878
Liberia,7/12/2020,1010,51,423,536
Liechtenstein,7/12/2020,84,1,82,1
Lithuania,7/12/2020,1869,79,1571,219
Luxembourg,7/12/2020,4925,111,4086,728
Madagascar,7/12/2020,4867,35,2378,2454
Malaysia,7/12/2020,8718,122,8519,77
Maldives,7/12/2020,2731,13,2284,434
Malta,7/12/2020,674,9,660,5
Mauritania,7/12/2020,5355,147,2363,2845
Mauritius,7/12/2020,342,10,330,2
Mexico,7/12/2020,299750,35006,234905,29839
Moldova,7/12/2020,19382,642,12667,6073
Monaco,7/12/2020,109,4,97,8
Mongolia,7/12/2020,230,0,203,27
Montenegro,7/12/2020,1221,23,325,873
Morocco,7/12/2020,15745,250,12283,3212
Namibia,7/12/2020,785,1,26,758
Nepal,7/12/2020,16801,38,8589,8174
Netherlands,7/12/2020,105,3,99,3
Netherlands,7/12/2020,25,1,24,0
Netherlands,7/12/2020,78,15,63,0
Netherlands,7/12/2020,51022,6137,0,44885
New Zealand,7/12/2020,1544,22,1497,25
Nicaragua,7/12/2020,2846,91,1993,762
Niger,7/12/2020,1099,68,992,39
Nigeria,7/12/2020,32558,740,13447,18371
North Macedonia,7/12/2020,8111,382,4203,3526
Norway,7/12/2020,8981,252,8138,591
Oman,7/12/2020,56015,257,36098,19660
Pakistan,7/12/2020,251625,5266,161917,84442
Panama,7/12/2020,45633,909,23039,21685
Papua New Guinea,7/12/2020,11,0,8,3
Paraguay,7/12/2020,2948,22,1275,1651
Peru,7/12/2020,326326,11870,217111,97345
Philippines,7/12/2020,56259,1534,16046,38679
Poland,7/12/2020,37891,1571,27148,9172
Portugal,7/12/2020,46512,1660,30907,13945
Qatar,7/12/2020,103598,147,99743,3708
Romania,7/12/2020,32535,1884,21545,9106
Russia,7/12/2020,726036,11318,500208,214510
Rwanda,7/12/2020,1337,4,684,649
Saint Lucia,7/12/2020,22,0,19,3
Saint Vincent and the Grenadines,7/12/2020,35,0,29,6
San Marino,7/12/2020,699,42,656,1
Saudi Arabia,7/12/2020,232259,2223,167138,62898
Senegal,7/12/2020,8135,148,5446,2541
Serbia,7/12/2020,18360,393,13876,4091
Seychelles,7/12/2020,100,0,11,89
Singapore,7/12/2020,45961,26,42285,3650
Slovakia,7/12/2020,1901,28,1493,380
Slovenia,7/12/2020,1841,111,1469,261
Somalia,7/12/2020,3059,93,1264,1702
South Africa,7/12/2020,276242,4079,134874,137289
Spain,7/12/2020,253908,28403,150376,75129
Sri Lanka,7/12/2020,2617,11,1981,625
Sudan,7/12/2020,10250,650,5341,4259
Suriname,7/12/2020,741,18,495,228
Sweden,7/12/2020,74898,5526,0,69372
Switzerland,7/12/2020,32883,1968,29600,1315
Taiwan*,7/12/2020,451,7,438,6
Tanzania,7/12/2020,509,21,183,305
Thailand,7/12/2020,3217,58,3088,71
Togo,7/12/2020,720,15,513,192
Trinidad and Tobago,7/12/2020,133,8,120,5
Tunisia,7/12/2020,1263,50,1076,137
Turkey,7/12/2020,212993,5363,194515,13115
Uganda,7/12/2020,1025,0,972,53
Ukraine,7/12/2020,54647,1400,26971,26276
United Arab Emirates,7/12/2020,54854,333,45140,9381
United Kingdom,7/12/2020,150,9,137,4
United Kingdom,7/12/2020,201,1,197,3
United Kingdom,7/12/2020,577,47,512,18
United Kingdom,7/12/2020,180,0,176,4
United Kingdom,7/12/2020,336,24,312,0
United Kingdom,7/12/2020,12,1,10,1
United Kingdom,7/12/2020,289603,44819,0,244784
Uruguay,7/12/2020,987,31,896,60
US,7/12/2020,3304942,135205,1006326,2163411
Uzbekistan,7/12/2020,12997,60,7852,5085
Venezuela,7/12/2020,9465,89,2671,6705
Vietnam,7/12/2020,372,0,350,22
Zambia,7/12/2020,1895,42,1412,441
Zimbabwe,7/12/2020,985,18,328,639
Dominica,7/12/2020,18,0,18,0
Grenada,7/12/2020,23,0,23,0
Mozambique,7/12/2020,1157,9,0,1148
Syria,7/12/2020,394,16,0,378
Timor-Leste,7/12/2020,24,0,0,24
Belize,7/12/2020,37,2,20,15
Laos,7/12/2020,19,0,19,0
Libya,7/12/2020,1433,39,341,1053
West Bank and Gaza,7/12/2020,6230,36,942,5252
Guinea-Bissau,7/12/2020,1842,26,773,1043
Mali,7/12/2020,2411,121,1694,596
Saint Kitts and Nevis,7/12/2020,17,0,15,2
Canada,7/12/2020,5,0,0,5
Canada,7/12/2020,11,0,0,11
Kosovo,7/12/2020,4931,102,2267,2562
Burma,7/12/2020,331,6,261,64
United Kingdom,7/12/2020,3,0,3,0
United Kingdom,7/12/2020,8,1,7,0
United Kingdom,7/12/2020,71,2,11,58
Botswana,7/12/2020,399,1,38,360
Burundi,7/12/2020,191,1,118,72
Sierra Leone,7/12/2020,1635,63,1154,418
Malawi,7/12/2020,2364,38,557,1769
United Kingdom,7/12/2020,13,0,13,0
France,7/12/2020,2,0,1,1
South Sudan,7/12/2020,2021,38,333,1650
Western Sahara,7/12/2020,10,1,8,1
Sao Tome and Principe,7/12/2020,729,14,286,429
Yemen,7/12/2020,1465,417,659,389
Comoros,7/12/2020,317,7,296,14
Tajikistan,7/12/2020,6552,55,5228,1269
Lesotho,7/12/2020,233,2,32,199
Afghanistan,7/13/2020,34455,1012,21254,12189
Albania,7/13/2020,3571,95,2014,1462
Algeria,7/13/2020,19689,1018,14019,4652
Andorra,7/13/2020,858,52,803,3
Angola,7/13/2020,525,26,118,381
Antigua and Barbuda,7/13/2020,74,3,57,14
Argentina,7/13/2020,103265,1903,44173,57189
Armenia,7/13/2020,32151,573,19865,11713
Australia,7/13/2020,113,3,105,5
Australia,7/13/2020,3505,49,2988,468
Australia,7/13/2020,31,0,29,2
Australia,7/13/2020,1071,6,1058,7
Australia,7/13/2020,443,4,439,0
Australia,7/13/2020,228,13,215,0
Australia,7/13/2020,4224,24,2395,1805
Australia,7/13/2020,636,9,606,21
Austria,7/13/2020,18948,708,17000,1240
Azerbaijan,7/13/2020,24570,313,15640,8617
Bahamas,7/13/2020,113,11,91,11
Bahrain,7/13/2020,33476,109,29099,4268
Bangladesh,7/13/2020,186894,2391,98317,86186
Barbados,7/13/2020,103,7,90,6
Belarus,7/13/2020,65114,468,55492,9154
Belgium,7/13/2020,62707,9782,17196,35729
Benin,7/13/2020,1378,26,557,795
Bhutan,7/13/2020,84,0,76,8
Bolivia,7/13/2020,49250,1866,15294,32090
Bosnia and Herzegovina,7/13/2020,6981,226,3179,3576
Brazil,7/13/2020,1884967,72833,1291251,520883
Brunei,7/13/2020,141,3,138,0
Bulgaria,7/13/2020,7411,276,3517,3618
Burkina Faso,7/13/2020,1036,53,869,114
Cabo Verde,7/13/2020,1698,19,748,931
Cambodia,7/13/2020,165,0,133,32
Cameroon,7/13/2020,15173,359,11928,2886
Canada,7/13/2020,8826,161,0,8665
Canada,7/13/2020,3053,189,0,2864
Canada,7/13/2020,325,7,0,318
Canada,7/13/2020,166,2,0,164
Canada,7/13/2020,262,3,0,259
Canada,7/13/2020,1066,63,0,1003
Canada,7/13/2020,38730,2767,0,35963
Canada,7/13/2020,35,0,0,35
Canada,7/13/2020,56621,5628,0,50993
Canada,7/13/2020,871,15,0,856
Central African Republic,7/13/2020,4321,53,1208,3060
Chad,7/13/2020,880,75,792,13
Chile,7/13/2020,317657,7024,286556,24077
China,7/13/2020,991,6,985,0
China,7/13/2020,929,9,694,226
China,7/13/2020,582,6,575,1
China,7/13/2020,363,1,361,1
China,7/13/2020,167,2,162,3
China,7/13/2020,1650,8,1634,8
China,7/13/2020,254,2,252,0
China,7/13/2020,147,2,145,0
China,7/13/2020,171,6,165,0
China,7/13/2020,349,6,0,343
China,7/13/2020,947,13,934,0
China,7/13/2020,1276,22,0,1254
China,7/13/2020,1469,7,1214,248
China,7/13/2020,68135,4512,63623,0
China,7/13/2020,1019,4,1015,0
China,7/13/2020,249,1,237,11
China,7/13/2020,654,0,654,0
China,7/13/2020,932,1,931,0
China,7/13/2020,155,2,153,0
China,7/13/2020,164,2,150,12
China,7/13/2020,46,0,45,1
China,7/13/2020,75,0,75,0
China,7/13/2020,18,0,18,0
China,7/13/2020,321,3,314,4
China,7/13/2020,793,7,785,1
China,7/13/2020,725,7,689,29
China,7/13/2020,200,0,198,2
China,7/13/2020,599,3,587,9
China,7/13/2020,203,3,195,5
China,7/13/2020,1,0,1,0
China,7/13/2020,76,3,73,0
China,7/13/2020,187,2,183,2
China,7/13/2020,1270,1,1267,2
Colombia,7/13/2020,154277,5455,63451,85371
Congo (Brazzaville),7/13/2020,2028,47,589,1392
Congo (Kinshasa),7/13/2020,8075,190,3620,4265
Costa Rica,7/13/2020,8036,34,2304,5698
Cote d'Ivoire,7/13/2020,12872,84,6810,5978
Croatia,7/13/2020,3775,119,2514,1142
Cuba,7/13/2020,2428,87,2268,73
Cyprus,7/13/2020,1022,19,839,164
Czechia,7/13/2020,13238,353,8373,4512
Denmark,7/13/2020,188,0,188,0
Greenland,7/13/2020,13,0,13,0
Denmark,7/13/2020,13037,610,12130,297
Djibouti,7/13/2020,4977,56,4729,192
Dominican Republic,7/13/2020,45506,903,22441,22162
Ecuador,7/13/2020,68459,5063,30369,33027
Egypt,7/13/2020,83001,3935,24975,54091
El Salvador,7/13/2020,9978,267,5732,3979
Equatorial Guinea,7/13/2020,3071,51,842,2178
Eritrea,7/13/2020,232,0,107,125
Estonia,7/13/2020,2014,69,1895,50
Eswatini,7/13/2020,1389,20,688,681
Ethiopia,7/13/2020,7766,128,2430,5208
Fiji,7/13/2020,26,0,18,8
Finland,7/13/2020,7295,329,6800,166
France,7/13/2020,6170,29,3210,2931
France,7/13/2020,62,0,60,2
France,7/13/2020,190,14,157,19
France,7/13/2020,2724,37,2480,207
France,7/13/2020,21,0,21,0
France,7/13/2020,596,3,472,121
France,7/13/2020,6,0,6,0
France,7/13/2020,43,3,37,3
France,7/13/2020,255,15,98,142
France,7/13/2020,199571,29931,72180,97460
Gabon,7/13/2020,6026,46,3475,2505
Gambia,7/13/2020,64,3,34,27
Georgia,7/13/2020,995,15,857,123
Germany,7/13/2020,200180,9074,185100,6006
Ghana,7/13/2020,24988,139,21067,3782
Greece,7/13/2020,3826,193,1374,2259
Guatemala,7/13/2020,29742,1244,4321,24177
Guinea,7/13/2020,6141,37,4862,1242
Guyana,7/13/2020,300,17,155,128
Haiti,7/13/2020,6727,141,3022,3564
Holy See,7/13/2020,12,0,12,0
Honduras,7/13/2020,28579,789,3123,24667
Hungary,7/13/2020,4247,595,3073,579
Iceland,7/13/2020,1833,10,1801,22
India,7/13/2020,906752,23727,571460,311565
Indonesia,7/13/2020,76981,3656,36689,36636
Iran,7/13/2020,259652,13032,222539,24081
Iraq,7/13/2020,79735,3250,46998,29487
Ireland,7/13/2020,25638,1746,23364,528
Israel,7/13/2020,40632,365,19395,20872
Italy,7/13/2020,243230,34967,195106,13157
Jamaica,7/13/2020,759,10,628,121
Japan,7/13/2020,22125,984,18058,3083
Jordan,7/13/2020,1183,10,1008,165
Kazakhstan,7/13/2020,61755,375,35911,25469
Kenya,7/13/2020,10294,197,2946,7151
South Korea,7/13/2020,13512,289,12282,941
Kuwait,7/13/2020,55508,393,45356,9759
Kyrgyzstan,7/13/2020,11444,149,3538,7757
Latvia,7/13/2020,1174,31,1019,124
Lebanon,7/13/2020,2419,36,1423,960
Liberia,7/13/2020,1024,51,439,534
Liechtenstein,7/13/2020,84,1,82,1
Lithuania,7/13/2020,1874,79,1571,224
Luxembourg,7/13/2020,4956,111,4183,662
Madagascar,7/13/2020,5080,37,2494,2549
Malaysia,7/13/2020,8725,122,8520,83
Maldives,7/13/2020,2762,13,2290,459
Malta,7/13/2020,674,9,660,5
Mauritania,7/13/2020,5446,147,2501,2798
Mauritius,7/13/2020,342,10,330,2
Mexico,7/13/2020,304435,35491,240101,28843
Moldova,7/13/2020,19439,649,12793,5997
Monaco,7/13/2020,109,4,97,8
Mongolia,7/13/2020,243,0,204,39
Montenegro,7/13/2020,1287,24,330,933
Morocco,7/13/2020,15936,255,12934,2747
Namibia,7/13/2020,861,1,28,832
Nepal,7/13/2020,16945,38,10294,6613
Netherlands,7/13/2020,105,3,99,3
Netherlands,7/13/2020,25,1,24,0
Netherlands,7/13/2020,78,15,63,0
Netherlands,7/13/2020,51093,6137,0,44956
New Zealand,7/13/2020,1545,22,1498,25
Nicaragua,7/13/2020,2846,91,1993,762
Niger,7/13/2020,1099,68,992,39
Nigeria,7/13/2020,33153,744,13671,18738
North Macedonia,7/13/2020,8197,385,4326,3486
Norway,7/13/2020,8984,253,8138,593
Oman,7/13/2020,58179,259,37257,20663
Pakistan,7/13/2020,253604,5320,170656,77628
Panama,7/13/2020,47173,932,23919,22322
Papua New Guinea,7/13/2020,11,0,8,3
Paraguay,7/13/2020,2980,25,1293,1662
Peru,7/13/2020,330123,12054,221008,97061
Philippines,7/13/2020,57006,1599,20371,35036
Poland,7/13/2020,38190,1576,27515,9099
Portugal,7/13/2020,46818,1662,31065,14091
Qatar,7/13/2020,104016,149,100627,3240
Romania,7/13/2020,32948,1901,21692,9355
Russia,7/13/2020,732547,11422,503168,217957
Rwanda,7/13/2020,1378,4,710,664
Saint Lucia,7/13/2020,22,0,19,3
Saint Vincent and the Grenadines,7/13/2020,35,0,29,6
San Marino,7/13/2020,699,42,656,1
Saudi Arabia,7/13/2020,235111,2243,169842,63026
Senegal,7/13/2020,8198,150,5514,2534
Serbia,7/13/2020,18639,405,13940,4294
Seychelles,7/13/2020,100,0,11,89
Singapore,7/13/2020,46283,26,42541,3716
Slovakia,7/13/2020,1902,28,1493,381
Slovenia,7/13/2020,1849,111,1473,265
Somalia,7/13/2020,3072,93,1343,1636
South Africa,7/13/2020,287796,4172,138241,145383
Spain,7/13/2020,255953,28406,150376,77171
Sri Lanka,7/13/2020,2646,11,1981,654
Sudan,7/13/2020,10316,657,5403,4256
Suriname,7/13/2020,780,18,526,236
Sweden,7/13/2020,75826,5536,0,70290
Switzerland,7/13/2020,32946,1968,29600,1378
Taiwan*,7/13/2020,451,7,438,6
Tanzania,7/13/2020,509,21,183,305
Thailand,7/13/2020,3220,58,3090,72
Togo,7/13/2020,721,15,517,189
Trinidad and Tobago,7/13/2020,133,8,124,1
Tunisia,7/13/2020,1302,50,1082,170
Turkey,7/13/2020,214001,5382,195671,12948
Uganda,7/13/2020,1029,0,977,52
Ukraine,7/13/2020,55285,1415,27356,26514
United Arab Emirates,7/13/2020,55198,334,45513,9351
United Kingdom,7/13/2020,150,9,137,4
United Kingdom,7/13/2020,203,1,200,2
United Kingdom,7/13/2020,581,47,512,22
United Kingdom,7/13/2020,180,0,179,1
United Kingdom,7/13/2020,336,24,312,0
United Kingdom,7/13/2020,12,1,10,1
United Kingdom,7/13/2020,290133,44830,0,245303
Uruguay,7/13/2020,989,31,903,55
US,7/13/2020,3364157,135566,1031939,2196652
Uzbekistan,7/13/2020,13591,64,8030,5497
Venezuela,7/13/2020,9707,93,2671,6943
Vietnam,7/13/2020,373,0,352,21
Zambia,7/13/2020,1895,42,1412,441
Zimbabwe,7/13/2020,1034,19,343,672
Dominica,7/13/2020,18,0,18,0
Grenada,7/13/2020,23,0,23,0
Mozambique,7/13/2020,1219,9,0,1210
Syria,7/13/2020,417,19,0,398
Timor-Leste,7/13/2020,24,0,0,24
Belize,7/13/2020,37,2,20,15
Laos,7/13/2020,19,0,19,0
Libya,7/13/2020,1512,40,367,1105
West Bank and Gaza,7/13/2020,6566,39,1084,5443
Guinea-Bissau,7/13/2020,1842,26,773,1043
Mali,7/13/2020,2412,121,1730,561
Saint Kitts and Nevis,7/13/2020,17,0,15,2
Canada,7/13/2020,5,0,0,5
Canada,7/13/2020,11,0,0,11
Kosovo,7/13/2020,5118,108,2370,2640
Burma,7/13/2020,336,6,261,69
United Kingdom,7/13/2020,3,0,3,0
United Kingdom,7/13/2020,8,1,7,0
United Kingdom,7/13/2020,72,2,11,59
Botswana,7/13/2020,399,1,38,360
Burundi,7/13/2020,269,1,207,61
Sierra Leone,7/13/2020,1642,63,1175,404
Malawi,7/13/2020,2430,39,747,1644
United Kingdom,7/13/2020,13,0,13,0
France,7/13/2020,2,0,1,1
South Sudan,7/13/2020,2148,41,333,1774
Western Sahara,7/13/2020,10,1,8,1
Sao Tome and Principe,7/13/2020,732,14,286,432
Yemen,7/13/2020,1498,424,675,399
Comoros,7/13/2020,317,7,296,14
Tajikistan,7/13/2020,6596,55,5278,1263
Lesotho,7/13/2020,245,3,33,209
Afghanistan,7/14/2020,34740,1048,21454,12238
Albania,7/14/2020,3667,97,2062,1508
Algeria,7/14/2020,20216,1028,14295,4893
Andorra,7/14/2020,861,52,803,6
Angola,7/14/2020,541,26,118,397
Antigua and Barbuda,7/14/2020,74,3,57,14
Argentina,7/14/2020,106910,1968,45467,59475
Armenia,7/14/2020,32490,581,20729,11180
Australia,7/14/2020,113,3,105,5
Australia,7/14/2020,3517,49,2988,480
Australia,7/14/2020,31,0,29,2
Australia,7/14/2020,1071,6,1058,7
Australia,7/14/2020,443,4,439,0
Australia,7/14/2020,228,13,215,0
Australia,7/14/2020,4448,27,2488,1933
Australia,7/14/2020,636,9,606,21
Austria,7/14/2020,19021,709,17073,1239
Azerbaijan,7/14/2020,25113,319,16150,8644
Bahamas,7/14/2020,116,11,91,14
Bahrain,7/14/2020,34078,111,29753,4214
Bangladesh,7/14/2020,190057,2424,103227,84406
Barbados,7/14/2020,103,7,90,6
Belarus,7/14/2020,65269,474,55799,8996
Belgium,7/14/2020,62781,9787,17223,35771
Benin,7/14/2020,1378,26,557,795
Bhutan,7/14/2020,84,0,78,6
Bolivia,7/14/2020,50867,1898,15819,33150
Bosnia and Herzegovina,7/14/2020,6981,226,3179,3576
Brazil,7/14/2020,1926824,74133,1323425,529266
Brunei,7/14/2020,141,3,138,0
Bulgaria,7/14/2020,7645,283,3663,3699
Burkina Faso,7/14/2020,1037,53,873,111
Cabo Verde,7/14/2020,1722,19,772,931
Cambodia,7/14/2020,165,0,133,32
Cameroon,7/14/2020,15173,359,11928,2886
Canada,7/14/2020,8912,163,0,8749
Canada,7/14/2020,3128,189,0,2939
Canada,7/14/2020,330,7,0,323
Canada,7/14/2020,167,2,0,165
Canada,7/14/2020,262,3,0,259
Canada,7/14/2020,1066,63,0,1003
Canada,7/14/2020,38814,2769,0,36045
Canada,7/14/2020,36,0,0,36
Canada,7/14/2020,56730,5633,0,51097
Canada,7/14/2020,876,15,0,861
Central African Republic,7/14/2020,4356,53,1229,3074
Chad,7/14/2020,884,75,798,11
Chile,7/14/2020,319493,7069,289220,23204
China,7/14/2020,991,6,985,0
China,7/14/2020,929,9,729,191
China,7/14/2020,583,6,576,1
China,7/14/2020,363,1,361,1
China,7/14/2020,167,2,164,1
China,7/14/2020,1650,8,1636,6
China,7/14/2020,254,2,252,0
China,7/14/2020,147,2,145,0
China,7/14/2020,171,6,165,0
China,7/14/2020,349,6,0,343
China,7/14/2020,947,13,934,0
China,7/14/2020,1276,22,0,1254
China,7/14/2020,1569,8,1229,332
China,7/14/2020,68135,4512,63623,0
China,7/14/2020,1019,4,1015,0
China,7/14/2020,249,1,237,11
China,7/14/2020,654,0,654,0
China,7/14/2020,932,1,931,0
China,7/14/2020,155,2,153,0
China,7/14/2020,164,2,150,12
China,7/14/2020,46,0,45,1
China,7/14/2020,75,0,75,0
China,7/14/2020,18,0,18,0
China,7/14/2020,321,3,315,3
China,7/14/2020,793,7,785,1
China,7/14/2020,731,7,690,34
China,7/14/2020,201,0,198,3
China,7/14/2020,599,3,589,7
China,7/14/2020,203,3,195,5
China,7/14/2020,1,0,1,0
China,7/14/2020,76,3,73,0
China,7/14/2020,188,2,183,3
China,7/14/2020,1270,1,1267,2
Colombia,7/14/2020,159898,5625,65809,88464
Congo (Brazzaville),7/14/2020,2028,47,589,1392
Congo (Kinshasa),7/14/2020,8135,190,3948,3997
Costa Rica,7/14/2020,8482,37,2441,6004
Cote d'Ivoire,7/14/2020,13037,87,6908,6042
Croatia,7/14/2020,3827,120,2558,1149
Cuba,7/14/2020,2432,87,2275,70
Cyprus,7/14/2020,1023,19,839,165
Czechia,7/14/2020,13341,355,8441,4545
Denmark,7/14/2020,188,0,188,0
